CustomerID,Cluster,Recency,Frequency,Monetary,DAYSSINCELASTORDER,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,AVGDAYSBETWEENORDERS,CHURN,CHURN_PROBABILITY,PREDICTED_CHURN
10812,2,1,2,3,207,5,1237.98,247.6,37.4,1,0.693109391517617,1
11965,2,1,2,3,207,5,1163.47,232.69,133.6,1,0.610687310169889,1
12279,2,1,2,3,207,5,1142.7,228.54,2.8,1,0.7037779308544932,1
13242,2,1,2,3,207,4,1090.99,272.75,394.5,1,0.6652645287689604,1
14209,2,1,2,3,207,5,1042.97,208.59,62.6,1,0.6092062720415048,1
16809,2,1,2,3,207,5,941.19,188.24,92.8,1,0.7594108876056445,1
17138,2,1,1,3,207,2,929.98,464.99,619.5,1,0.5571865594290845,1
18289,2,1,2,3,207,4,893.07,223.27,121.75,1,0.568834147383864,1
18299,2,1,2,3,207,5,892.95,178.59,26.8,1,0.6912750363655891,1
21269,2,1,2,3,207,4,810.98,202.75,45.0,1,0.5923142431112092,1
21454,2,1,2,3,207,5,806.06,161.21,89.2,1,0.7287808779363786,1
21615,2,1,1,3,207,2,801.99,401.0,393.5,1,0.5270291171828763,1
22623,2,1,2,3,207,4,779.59,194.9,340.5,1,0.6380627876537304,1
22787,2,1,2,3,207,4,775.29,193.82,0.0,1,0.7055436262959888,1
23038,2,1,2,3,207,3,770.27,256.76,27.33,1,0.6468884341494635,1
23691,2,1,2,3,207,4,755.99,189.0,87.75,1,0.5637087869035976,1
25166,2,1,2,3,207,3,726.97,242.32,104.0,1,0.6434484934794511,1
25682,2,1,2,3,207,4,717.18,179.3,237.75,1,0.7186056070406764,1
26224,2,1,2,3,207,5,707.28,141.46,53.2,1,0.7737935848842399,1
26390,2,1,2,3,207,5,704.08,140.82,473.4,1,0.56052375030376,1
26927,2,1,2,3,207,4,693.77,173.44,166.75,1,0.69002828841558,1
26963,2,1,2,3,207,4,692.98,173.25,168.5,1,0.5769299516771205,1
27035,2,1,2,3,207,5,691.77,138.35,175.4,1,0.7395649902117473,1
27642,2,1,2,3,207,4,681.37,170.34,26.75,1,0.7109624645919724,1
27703,2,1,2,3,207,4,680.09,170.02,561.75,1,0.6931884244237588,1
27882,2,1,2,3,207,5,677.15,135.43,9.8,1,0.7406655255406217,1
28521,2,1,2,3,207,4,666.18,166.55,332.5,1,0.6660449308410672,1
28841,2,1,2,3,207,4,661.06,165.27,290.5,1,0.7022965279501941,1
29393,2,1,2,3,207,4,653.07,163.27,184.0,1,0.6589617127546394,1
29995,2,1,2,3,207,4,644.97,161.24,10.0,1,0.6437995876442644,1
30055,2,1,2,3,207,3,644.09,214.7,80.33,1,0.6309958972876137,1
30183,2,1,2,3,207,3,641.98,213.99,162.67,1,0.6087463458252771,1
30384,2,1,2,3,207,5,638.98,127.8,32.6,1,0.5343667940709044,1
31018,2,1,1,3,207,2,630.18,315.09,114.5,1,0.6156824222265979,1
31046,2,1,2,3,207,4,629.97,157.49,102.25,1,0.6882119321813142,1
31620,2,1,2,3,207,5,621.96,124.39,60.4,1,0.6120739791043466,1
31659,2,1,2,3,207,5,620.99,124.2,130.2,1,0.5430489643219342,1
31883,2,1,2,3,207,4,618.07,154.52,165.75,1,0.6074768698526822,1
32452,2,1,2,3,207,5,609.97,121.99,97.0,1,0.6848263869337763,1
32931,2,1,2,3,207,4,603.98,151.0,519.5,1,0.6210417677575132,1
33085,2,1,2,3,207,5,601.96,120.39,165.8,1,0.752436575636349,1
34094,2,1,2,3,207,4,589.58,147.4,184.0,1,0.6589397635560501,1
34494,2,1,2,3,207,5,584.55,116.91,218.4,1,0.7782125969680116,1
34671,2,1,1,3,207,2,581.99,291.0,221.0,1,0.5201866858488332,1
34686,2,1,2,3,207,5,581.96,116.39,66.6,1,0.6714841270386516,1
34881,2,1,2,3,207,5,579.72,115.94,165.6,1,0.6493542479680967,1
34988,2,1,2,3,207,3,578.17,192.72,133.33,1,0.6068600417724103,1
35089,2,1,1,2,207,2,576.98,288.49,455.0,1,0.7300675228001522,1
35746,2,1,1,2,207,2,569.18,284.59,147.5,1,0.614492101947916,1
36275,2,1,2,2,207,5,563.91,112.78,73.6,1,0.6901798761350671,1
36319,2,1,2,2,207,4,563.19,140.8,115.5,1,0.5859195195837033,1
36356,2,1,2,2,207,4,562.97,140.74,469.25,1,0.6486723182271381,1
36749,2,1,3,2,207,9,558.8,62.09,80.67,1,0.6707630834865318,1
36906,2,1,3,2,207,9,556.83,61.87,154.0,1,0.8392896044934556,1
37182,2,1,2,2,207,4,553.98,138.5,270.25,1,0.6123401877866798,1
37307,2,1,1,2,207,2,552.78,276.39,184.5,1,0.6766661574602235,1
37413,2,1,2,2,207,4,551.09,137.77,382.75,1,0.6178626659593849,1
37569,2,1,3,2,207,9,549.83,61.09,35.78,1,0.6879059277696465,1
37638,2,1,2,2,207,4,548.97,137.24,481.75,1,0.6388108297452953,1
38108,2,1,2,2,207,5,544.05,108.81,92.6,1,0.6808128707218369,1
38437,2,1,3,2,207,7,540.74,77.25,18.14,1,0.7087740085125731,1
38565,2,1,3,2,207,7,539.65,77.09,111.14,1,0.6605721779042621,1
38991,2,1,1,2,207,2,535.09,267.55,32.5,1,0.5013854309096677,1
39302,2,1,2,2,207,4,531.96,132.99,14.0,1,0.7856495115097093,1
39649,2,1,2,2,207,5,528.58,105.72,10.4,1,0.7234402785206849,1
39842,2,1,1,2,207,2,526.59,263.3,0.0,1,0.575643611358522,1
40054,2,1,2,2,207,3,524.98,174.99,23.33,1,0.6443384793356535,1
40083,2,1,2,2,207,5,524.67,104.93,1.2,1,0.5933625873385464,1
40289,2,1,2,2,207,3,522.72,174.24,111.67,1,0.7563055501833096,1
40935,2,1,2,2,207,5,516.17,103.23,37.0,1,0.6197609371600358,1
41328,2,1,2,2,207,3,512.49,170.83,363.0,1,0.5785049386204208,1
41341,2,1,3,2,207,7,512.37,73.2,39.29,1,0.8010062169024743,1
41369,2,1,2,2,207,5,512.05,102.41,74.2,1,0.743760283197557,1
41527,2,1,3,2,207,6,510.45,85.08,77.33,1,0.6850617830767911,1
42325,2,1,2,2,207,4,503.06,125.77,373.5,1,0.8143528727210465,1
42598,2,1,2,2,207,4,500.48,125.12,7.75,1,0.6131007528721307,1
42724,2,1,2,2,207,4,499.96,124.99,84.75,1,0.7881897132078625,1
42876,2,1,2,2,207,3,498.48,166.16,112.67,1,0.7012523444349349,1
42958,2,1,2,2,207,3,497.59,165.86,19.33,1,0.5693743548174043,1
43263,2,1,1,2,207,2,494.99,247.5,83.5,1,0.588551576661747,1
43363,2,1,2,2,207,5,494.08,98.82,177.8,1,0.6851208505457652,1
43477,2,1,2,2,207,4,492.99,123.25,80.25,1,0.7022420004324533,1
43988,2,1,2,2,207,4,488.96,122.24,28.0,1,0.7485177482565026,1
44028,2,1,2,2,207,5,488.25,97.65,47.6,1,0.8148090960557067,1
44269,2,1,1,2,207,1,486.09,486.09,0.0,1,0.6684785301341236,1
44595,2,1,3,2,207,6,483.77,80.63,24.33,1,0.828931498569543,1
44658,2,1,2,2,207,4,483.08,120.77,53.75,1,0.743002123462882,1
44981,2,1,2,2,207,3,480.48,160.16,122.67,1,0.5892452127020169,1
45055,2,1,2,2,207,4,479.99,120.0,91.5,1,0.7366468012551578,1
45524,2,1,3,2,207,7,476.15,68.02,23.0,1,0.5916681848694146,1
45618,2,1,1,2,207,2,475.49,237.75,0.0,1,0.61991715911704,1
45658,2,1,2,2,207,5,475.05,95.01,239.8,1,0.6525570642600023,1
45789,2,1,1,2,207,2,474.08,237.04,770.0,1,0.711679291256034,1
46011,2,1,1,2,207,2,472.19,236.1,0.0,1,0.6211197304650368,1
46937,2,1,2,2,207,3,464.99,155.0,47.0,1,0.6247999466253485,1
46977,2,1,2,2,207,4,464.96,116.24,31.25,1,0.778466864506119,1
47081,2,1,1,2,207,1,463.99,463.99,0.0,1,0.5258356064004861,1
47366,2,1,2,2,207,5,461.95,92.39,34.6,1,0.6958644574397747,1
47728,2,1,2,2,207,4,459.06,114.77,33.75,1,0.7263250171643314,1
48079,2,1,3,2,207,6,456.96,76.16,29.83,1,0.783638841696507,1
48281,2,1,3,2,207,6,455.37,75.9,77.17,1,0.6561444292087979,1
48639,2,1,3,2,207,6,452.9,75.48,355.5,1,0.7158888468945209,1
48856,2,1,2,2,207,3,450.97,150.32,46.33,1,0.6718077308017874,1
49251,2,1,3,2,207,7,448.14,64.02,48.71,1,0.582970985174731,1
49414,2,1,2,2,207,3,446.98,148.99,112.67,1,0.6545651127418571,1
49996,2,1,2,2,207,3,443.07,147.69,19.67,1,0.7755331617278283,1
50209,2,1,1,2,207,2,441.69,220.85,0.0,1,0.6321623734567632,1
50478,2,1,2,2,207,5,439.97,87.99,43.2,1,0.7735583627216869,1
50485,2,1,2,2,207,3,439.97,146.66,15.67,1,0.677015465755037,1
50726,2,1,2,2,207,4,438.0,109.5,220.0,1,0.5787897212107567,1
50735,2,1,1,2,207,2,437.99,219.0,205.0,1,0.5325058844856156,1
50757,2,1,3,2,207,6,437.97,73.0,287.5,1,0.7026744709117566,1
51036,2,1,1,2,207,2,435.99,218.0,67.5,1,0.5976688011630314,1
51122,2,1,1,2,207,2,435.29,217.65,0.0,1,0.6315412966710816,1
51187,2,1,1,2,207,2,434.98,217.49,563.0,1,0.7064096826971645,1
51209,2,1,3,2,207,6,434.96,72.49,167.83,1,0.7709665358566069,1
51334,2,1,2,2,207,4,433.97,108.49,46.75,1,0.6600748438419889,1
51454,2,1,3,2,207,6,432.98,72.16,24.5,1,0.8793293552166415,1
51833,2,1,3,2,207,6,430.36,71.73,20.83,1,0.7093503312834584,1
51968,2,1,3,2,207,9,429.73,47.75,28.11,1,0.732577043220295,1
52266,2,1,3,2,207,8,427.16,53.4,160.5,1,0.5986982698812171,1
52316,2,1,2,2,207,4,426.96,106.74,34.25,1,0.6406496864326052,1
52342,2,1,3,2,207,6,426.57,71.1,80.5,1,0.7179308680289488,1
52605,2,1,1,2,207,2,424.98,212.49,153.0,1,0.6975917475320782,1
52710,2,1,2,2,207,5,424.26,84.85,75.4,1,0.6558804113901563,1
52756,2,1,2,2,207,3,423.99,141.33,45.0,1,0.6320215203676255,1
52851,2,1,2,2,207,4,423.28,105.82,39.0,1,0.7305295842449631,1
52971,2,1,3,2,207,6,422.37,70.4,20.83,1,0.6500906871473093,1
53485,2,1,3,2,207,6,419.46,69.91,224.0,1,0.7449037717753274,1
53848,2,1,2,2,207,4,417.03,104.26,475.5,1,0.7224942726913021,1
54114,2,1,3,2,207,6,415.37,69.23,2.0,1,0.744198783475289,1
54397,2,1,2,2,207,4,413.57,103.39,65.25,1,0.7706573580298356,1
54528,2,1,2,2,207,4,412.57,103.14,339.0,1,0.7026323990448772,1
54667,2,1,2,2,207,5,411.96,82.39,172.6,1,0.6614344754051592,1
54752,2,1,2,2,207,3,411.09,137.03,552.33,1,0.6483032797628914,1
54792,2,1,1,2,207,1,410.99,410.99,0.0,1,0.54670067668453,1
54912,2,1,1,2,207,1,410.09,410.09,0.0,1,0.557060969555202,1
55059,2,1,2,2,207,3,409.48,136.49,48.67,1,0.6757649290297075,1
55132,2,1,2,2,207,4,408.99,102.25,3.0,1,0.7204979327718879,1
55587,2,1,2,2,207,4,406.17,101.54,108.5,1,0.6966489706987554,1
55596,2,1,2,2,207,4,406.09,101.52,77.75,1,0.7249748476487778,1
55627,2,1,1,2,207,2,405.99,203.0,143.0,1,0.5912161761890741,1
55660,2,1,2,2,207,3,405.97,135.32,206.33,1,0.699559601599716,1
57011,2,1,2,2,207,3,397.97,132.66,222.67,1,0.7583372844841167,1
57054,2,1,1,2,207,2,397.49,198.75,197.0,1,0.6289980181943865,1
57533,2,1,3,2,207,5,394.95,78.99,43.2,1,0.7404506191105669,1
57852,2,1,2,2,207,4,392.96,98.24,80.25,1,0.7351376592641071,1
58099,2,1,1,2,207,1,391.09,391.09,0.0,1,0.5385985464189459,1
58173,2,1,2,2,207,3,390.98,130.33,60.67,1,0.7607931292590034,1
58468,2,1,2,2,207,3,389.28,129.76,2.33,1,0.7421310677367242,1
58654,2,1,2,2,207,4,388.46,97.12,21.75,1,0.6627699907153133,1
58847,2,1,3,2,207,6,387.17,64.53,58.0,1,0.8090235641417196,1
59248,2,1,2,2,207,3,384.99,128.33,42.0,1,0.6129624196464057,1
59251,2,1,2,2,207,3,384.99,128.33,6.33,1,0.557299415991485,1
60061,2,1,2,2,207,3,380.0,126.67,0.0,1,0.6760391376589917,1
60249,2,1,1,2,207,2,379.0,189.5,379.5,1,0.5303743720792999,1
60567,2,1,3,2,207,6,377.47,62.91,68.83,1,0.6304819613563664,1
60865,2,1,2,2,207,3,375.97,125.32,41.33,1,0.761258788352003,1
61160,2,1,2,2,207,3,374.48,124.83,9.33,1,0.7804882694686033,1
61349,2,1,2,2,207,3,373.58,124.53,207.33,1,0.740589135208365,1
61451,2,1,3,2,207,5,372.99,74.6,0.2,1,0.5469318050229974,1
61693,2,1,2,2,207,3,371.47,123.82,140.33,1,0.7393989408927957,1
61808,2,1,2,2,207,3,370.97,123.66,17.33,1,0.6761808101541186,1
61829,2,1,2,2,207,4,370.96,92.74,80.5,1,0.7212751385271368,1
62033,2,1,3,2,207,6,369.98,61.66,110.5,1,0.5374785724372454,1
62062,2,1,2,2,207,4,369.97,92.49,71.75,1,0.7431218842548963,1
62163,2,1,2,2,207,3,369.17,123.06,175.67,1,0.78016515160566,1
62321,2,1,3,2,207,5,368.46,73.69,58.0,1,0.5835378675037008,1
62327,2,1,1,2,207,2,368.38,184.19,0.0,1,0.7628678014509913,1
62405,2,1,1,2,207,2,367.99,184.0,767.5,1,0.682773342927666,1
62583,2,1,1,2,207,2,366.98,183.49,25.5,1,0.6980742277400777,1
62830,2,1,3,2,207,6,365.85,60.98,60.5,1,0.7634158632412003,1
62880,2,1,3,2,207,5,365.47,73.09,98.4,1,0.8116236244524025,1
63277,2,1,2,2,207,3,363.58,121.19,24.67,1,0.6605191526323061,1
63642,2,1,3,2,207,8,361.97,45.25,20.25,1,0.8442313028520398,1
63702,2,1,2,2,207,4,361.38,90.35,18.0,1,0.5791574524290178,1
63746,2,1,2,2,207,3,361.0,120.33,309.67,1,0.5499247535018142,1
63749,2,1,2,2,207,3,360.99,120.33,0.0,1,0.7231893256198989,1
63918,2,1,2,2,207,4,360.37,90.09,3.75,1,0.7742413406117352,1
64389,2,1,2,2,207,4,358.18,89.55,309.75,1,0.6988866220946383,1
64751,2,1,3,2,207,5,356.15,71.23,67.4,1,0.7381361758564561,1
64762,2,1,3,2,207,5,356.08,71.22,283.4,1,0.6169792725332901,1
64840,2,1,2,2,207,3,355.98,118.66,148.67,1,0.6561796238186661,1
64958,2,1,3,2,207,7,355.18,50.74,13.57,1,0.5273190386583664,1
65004,2,1,2,2,207,4,355.0,88.75,0.0,1,0.7073965115895533,1
65174,2,1,3,2,207,9,354.54,39.39,2.67,1,0.6888283541744568,1
65272,2,1,2,2,207,4,353.98,88.5,20.75,1,0.6199461807641667,1
65476,2,1,2,2,207,4,352.96,88.24,57.5,1,0.684148376461404,1
65494,2,1,2,2,207,4,352.76,88.19,46.25,1,0.7154642731959784,1
65697,2,1,3,2,207,5,351.58,70.32,2.0,1,0.5990931273572069,1
65865,2,1,2,2,207,3,350.97,116.99,164.67,1,0.7181763844525073,1
66306,2,1,2,2,207,3,349.07,116.36,66.67,1,0.6694121897084807,1
66346,2,1,1,2,207,2,348.99,174.5,689.5,1,0.6787907080890945,1
66437,2,1,1,2,207,2,348.58,174.29,35.5,1,0.697304168082276,1
66517,2,1,2,2,207,3,348.18,116.06,39.0,1,0.6768448977201966,1
66608,2,1,2,2,207,3,347.97,115.99,18.0,1,0.7555080310729667,1
67019,2,1,3,2,207,6,345.86,57.64,100.33,1,0.82780378942529,1
67312,2,1,2,2,207,4,344.6,86.15,20.5,1,0.7082786202405315,1
67344,2,1,3,2,207,7,344.44,49.21,251.86,1,0.6779573620349396,1
67881,2,1,2,2,207,3,341.98,113.99,10.33,1,0.6903613286919887,1
68300,2,1,2,2,207,4,339.99,85.0,15.5,1,0.6434688226056284,1
68441,2,1,3,2,207,5,339.35,67.87,55.4,1,0.7029589928068198,1
68507,2,1,1,2,207,2,338.99,169.5,0.0,1,0.6735874311026326,1
68542,2,1,1,2,207,2,338.98,169.49,17.0,1,0.689452512964237,1
68556,2,1,2,2,207,4,338.97,84.74,90.75,1,0.6768383551441671,1
68626,2,1,1,2,207,2,338.49,169.25,46.0,1,0.5791697613003114,1
68741,2,1,2,2,207,4,337.98,84.5,141.25,1,0.7456286809553349,1
68866,2,1,2,2,207,3,337.49,112.5,37.33,1,0.6534673967295676,1
68998,2,1,1,2,207,2,336.98,168.49,6.0,1,0.7278553187184462,1
69876,2,1,3,2,207,5,333.17,66.63,49.4,1,0.5747415145214368,1
69892,2,1,3,2,207,5,333.08,66.62,0.2,1,0.6358191326691793,1
69898,2,1,3,2,207,5,333.06,66.61,45.4,1,0.6115312434650426,1
70036,2,1,2,2,207,3,332.57,110.86,64.67,1,0.7189455136500863,1
70320,2,1,2,2,207,3,331.17,110.39,82.33,1,0.7338374454661288,1
70336,2,1,2,2,207,3,331.08,110.36,0.33,1,0.7333114892191485,1
70381,2,1,3,2,207,5,330.99,66.2,60.4,1,0.7121263166361246,1
70622,2,1,1,2,207,2,329.99,165.0,69.5,1,0.5734716901648568,1
70922,2,1,2,2,207,4,328.81,82.2,83.0,1,0.7219359565385095,1
71356,2,1,3,2,207,5,326.78,65.36,7.0,1,0.803111131925034,1
71522,2,1,1,2,207,1,325.99,325.99,0.0,1,0.6148190976098064,1
71609,2,1,2,2,207,3,325.87,108.62,51.0,1,0.698344188379133,1
71835,2,1,1,2,207,2,324.99,162.5,46.0,1,0.5938544079901785,1
72355,2,1,2,2,207,4,322.97,80.74,74.75,1,0.6860217753074196,1
72527,2,1,1,2,207,2,321.99,161.0,48.5,1,0.5877839249109061,1
72775,2,1,1,2,207,2,320.99,160.5,11.5,1,0.6156225786528408,1
73042,2,1,1,2,207,2,320.0,160.0,0.0,1,0.5537398778220384,1
73314,2,1,1,2,207,1,319.09,319.09,0.0,1,0.5778309246286186,1
73625,2,1,1,2,207,2,317.98,158.99,2.5,1,0.7172017042939378,1
73740,2,1,3,2,207,5,317.38,63.48,0.0,1,0.8614894992549227,1
73894,2,1,3,2,207,6,316.67,52.78,60.0,1,0.773228919195392,1
74361,2,1,1,2,207,2,314.98,157.49,239.0,1,0.6948844728507914,1
74455,2,1,2,2,207,3,314.47,104.82,305.67,1,0.7621077335006217,1
74571,2,1,2,2,207,3,313.98,104.66,17.33,1,0.6346367525615284,1
74708,2,1,3,2,207,7,313.46,44.78,25.14,1,0.5930344048639948,1
74828,2,1,1,2,207,2,312.98,156.49,157.0,1,0.6936370176982373,1
74921,2,1,2,2,207,3,312.47,104.16,56.0,1,0.7354620082390196,1
74939,2,1,2,2,207,4,312.36,78.09,118.0,1,0.728847347130877,1
74963,2,1,2,2,207,3,312.17,104.06,31.33,1,0.660028013006745,1
75205,2,1,3,2,207,5,311.18,62.24,24.8,1,0.7548128134024042,1
75509,2,1,2,2,207,3,310.0,103.33,0.0,1,0.6829211101603613,1
75588,2,1,2,2,207,3,309.98,103.33,11.33,1,0.7264235985904557,1
75645,2,1,2,2,207,3,309.97,103.32,215.0,1,0.7378840016133819,1
75674,2,1,1,2,207,1,309.79,309.79,0.0,1,0.58547470979678,1
75745,2,1,2,2,207,4,309.37,77.34,24.0,1,0.7036667241403332,1
76013,2,1,2,2,207,3,308.17,102.72,9.33,1,0.7919262511034316,1
76104,2,1,2,2,207,3,307.98,102.66,45.67,1,0.7135538508939813,1
76295,2,1,2,2,207,3,306.99,102.33,162.0,1,0.7263585264377823,1
76760,2,1,1,2,207,2,305.38,152.69,10.5,1,0.7404074912137807,1
76765,2,1,3,2,207,5,305.37,61.07,29.0,1,0.7409278511072916,1
76817,2,1,2,2,207,4,305.09,76.27,0.0,1,0.7957946500646017,1
77549,2,1,1,2,207,2,302.49,151.25,1.0,1,0.6008921726126203,1
77630,2,1,1,2,207,2,302.08,151.04,20.5,1,0.7076631187388391,1
77738,2,1,2,2,207,4,301.97,75.49,278.25,1,0.7035317781507814,1
77967,2,1,2,2,207,3,300.98,100.33,41.33,1,0.6620721746644144,1
78262,2,1,1,2,207,1,299.99,299.99,0.0,1,0.6353962993004355,1
78500,2,1,2,2,207,3,299.09,99.7,7.33,1,0.5644045120903467,1
78860,2,1,1,2,207,2,297.98,148.99,21.5,1,0.6875444089853561,1
79007,2,1,1,2,207,1,297.49,297.49,0.0,1,0.595520797823515,1
79078,2,1,2,2,207,3,297.08,99.03,18.33,1,0.6744449535844883,1
79156,2,1,2,2,207,3,296.98,98.99,164.33,1,0.7216591948110008,1
79167,2,1,3,2,207,5,296.98,59.4,4.2,1,0.7828600302672177,1
79386,2,1,1,2,207,1,295.99,295.99,0.0,1,0.641924753203314,1
79449,2,1,3,2,207,5,295.98,59.2,59.6,1,0.8178726251342272,1
79562,2,1,2,2,207,3,295.37,98.46,72.33,1,0.7391912685073304,1
79698,2,1,1,2,207,2,294.99,147.5,68.5,1,0.5666342213657619,1
79730,2,1,1,2,207,2,294.98,147.49,85.5,1,0.6947848120816118,1
80032,2,1,2,2,207,3,293.98,97.99,37.0,1,0.718362651939907,1
80606,2,1,2,2,207,4,291.67,72.92,53.75,1,0.7792059130938659,1
81085,2,1,1,2,207,2,289.99,145.0,71.0,1,0.6046162115621914,1
81620,2,1,1,2,207,2,288.48,144.24,62.0,1,0.6963011429690051,1
81711,2,1,1,2,207,2,288.0,144.0,0.0,1,0.5786749710007055,1
81757,2,1,2,2,207,3,287.98,95.99,22.67,1,0.6532791240613344,1
82082,2,1,2,2,207,4,286.57,71.64,54.0,1,0.7774862835928671,1
82121,2,1,2,2,207,4,286.36,71.59,55.0,1,0.7173414998771571,1
82260,2,1,1,2,207,2,285.98,142.99,147.5,1,0.7251960079210256,1
82262,2,1,2,2,207,3,285.98,95.33,151.33,1,0.7436380253536531,1
82319,2,1,2,2,207,4,285.98,71.5,144.75,1,0.6295932709547062,1
82340,2,1,2,2,207,3,285.97,95.32,46.0,1,0.7135149691532727,1
82344,2,1,2,2,207,3,285.97,95.32,18.33,1,0.7249716723719046,1
82959,2,1,2,2,207,3,283.98,94.66,32.67,1,0.7544674529894168,1
82961,2,1,1,2,207,2,283.98,141.99,562.5,1,0.7484112759756792,1
82984,2,1,2,2,207,4,283.98,71.0,165.25,1,0.6946062715646156,1
83084,2,1,1,2,207,2,283.58,141.79,212.5,1,0.7491913451619894,1
83319,2,1,3,2,207,5,282.56,56.51,164.0,1,0.8040697257966769,1
83460,2,1,1,2,207,2,281.98,140.99,59.0,1,0.7282869846748201,1
83523,2,1,2,2,207,3,281.97,93.99,116.0,1,0.7932074859609906,1
83639,2,1,2,2,207,4,281.29,70.32,0.0,1,0.7507297987501848,1
83688,2,1,2,2,207,3,281.08,93.69,516.67,1,0.7161826691749018,1
83798,2,1,2,2,207,4,280.98,70.25,39.25,1,0.6094142325687752,1
83938,2,1,3,2,207,5,280.56,56.11,119.2,1,0.777819772580328,1
84197,2,1,1,2,207,2,279.98,139.99,15.0,1,0.7212512186259873,1
84385,2,1,2,2,207,4,279.27,69.82,7.0,1,0.8036510424747751,1
84572,2,1,2,2,207,3,278.97,92.99,53.67,1,0.7394115731128057,1
84573,2,1,2,2,207,4,278.97,69.74,47.75,1,0.612556848878034,1
84643,2,1,3,2,207,5,278.55,55.71,106.2,1,0.6366202329208025,1
85047,2,1,1,2,207,1,276.99,276.99,0.0,1,0.655376430508512,1
85118,2,1,2,2,207,4,276.97,69.24,265.25,1,0.6770821422608023,1
85241,2,1,2,2,207,3,276.09,92.03,88.33,1,0.6574491542824704,1
85387,2,1,1,2,207,2,275.98,137.99,24.0,1,0.6923680695538234,1
85550,2,1,1,2,207,1,275.09,275.09,0.0,1,0.6546506479320707,1
85654,2,1,1,2,207,2,275.0,137.5,0.0,1,0.5843488720745463,1
85741,2,1,1,2,207,2,274.99,137.5,0.0,1,0.6898644126831571,1
85796,2,1,2,2,207,3,274.98,91.66,46.0,1,0.6454077443888299,1
85907,2,1,1,2,207,2,274.58,137.29,168.5,1,0.7047689600762119,1
86013,2,1,1,2,207,2,274.08,137.04,6.5,1,0.696669514036176,1
86016,2,1,1,2,207,2,274.08,137.04,67.5,1,0.7306800230661418,1
86229,2,1,2,2,207,4,273.57,68.39,77.0,1,0.8017832721535073,1
86352,2,1,1,2,207,1,272.99,272.99,0.0,1,0.6173080554419721,1
86413,2,1,3,2,207,8,272.97,34.12,94.5,1,0.7037567624518699,1
86499,2,1,1,2,207,2,272.49,136.25,0.0,1,0.6814935589163441,1
86555,2,1,2,2,207,4,272.19,68.05,0.0,1,0.8010936425638473,1
86584,2,1,2,2,207,3,272.02,90.67,162.33,1,0.6562797292122674,1
87167,2,1,1,2,207,2,270.18,135.09,1.0,1,0.7031126407586165,1
87521,2,1,3,2,207,5,269.97,53.99,63.8,1,0.6159035150199479,1
87800,2,1,1,2,207,2,268.98,134.49,596.5,1,0.719620277352162,1
87827,2,1,2,2,207,3,268.97,89.66,115.33,1,0.7064971073447158,1
87934,2,1,2,2,207,3,268.37,89.46,99.67,1,0.741185044862662,1
87997,2,1,2,2,207,3,267.99,89.33,103.33,1,0.6732997949039576,1
88180,2,1,2,2,207,4,267.47,66.87,183.5,1,0.6993362653954228,1
88186,2,1,2,2,207,4,267.46,66.87,86.25,1,0.7045939953363028,1
88444,2,1,2,1,207,3,266.48,88.83,152.33,1,0.7150637269110662,1
89058,2,1,2,1,207,3,264.97,88.32,375.33,1,0.7505136281804224,1
89113,2,1,2,1,207,3,264.68,88.23,0.0,1,0.7927724615181296,1
89230,2,1,2,1,207,4,264.16,66.04,323.5,1,0.7119452749671178,1
89440,2,1,2,1,207,4,263.67,65.92,1.75,1,0.7875002888804762,1
89564,2,1,3,1,207,5,263.06,52.61,57.6,1,0.6124482967809127,1
89579,2,1,2,1,207,3,263.0,87.67,0.0,1,0.6956527960098658,1
89834,2,1,2,1,207,3,262.09,87.36,816.67,1,0.7042495273133967,1
89921,2,1,1,1,207,2,261.98,130.99,149.5,1,0.7494217536083069,1
90057,2,1,1,1,207,2,261.49,130.75,0.0,1,0.6726873079670812,1
90811,2,1,2,1,207,4,259.58,64.9,1.5,1,0.7731220067255012,1
91215,2,1,2,1,207,4,258.19,64.55,0.0,1,0.7576238841321663,1
91905,2,1,2,1,207,3,255.99,85.33,36.33,1,0.7078240437039734,1
92863,2,1,1,1,207,2,253.18,126.59,100.5,1,0.7226914710743144,1
92885,2,1,1,1,207,2,253.09,126.55,0.0,1,0.6754969237723122,1
93114,2,1,1,1,207,1,252.49,252.49,0.0,1,0.6315418763234684,1
93152,2,1,2,1,207,3,252.47,84.16,101.0,1,0.7306161483116413,1
93156,2,1,2,1,207,3,252.47,84.16,272.0,1,0.752682835804786,1
93158,2,1,2,1,207,4,252.46,63.12,32.5,1,0.7177910658337855,1
93322,2,1,1,1,207,2,251.98,125.99,147.0,1,0.7704385437160598,1
93686,2,1,1,1,207,2,250.98,125.49,6.0,1,0.7475141143469515,1
93901,2,1,2,1,207,3,250.18,83.39,372.33,1,0.7139133965990346,1
94157,2,1,1,1,207,2,249.98,124.99,94.0,1,0.7147623746101696,1
94346,2,1,2,1,207,3,249.19,83.06,190.33,1,0.6476180150311946,1
94506,2,1,1,1,207,1,248.99,248.99,0.0,1,0.6682063485799951,1
94563,2,1,2,1,207,3,248.98,82.99,8.67,1,0.6785227903339988,1
94672,2,1,1,1,207,2,248.48,124.24,860.5,1,0.7500466349919147,1
94889,2,1,1,1,207,2,247.98,123.99,136.5,1,0.7993466321919638,1
